,leftLip_x,leftLip_y,rightLip_x,rightLip_y,topleftinner_x,topleftinner_y,bottomleftinner_x,bottomleftinner_y,topmidinner_x,topmidinner_y,bottommidinner_x,bottommidinner_y,toprightinner_x,toprightinner_y,bottomrightinner_x,bottomrightinner_y
0,-6.635915089986484,-12.692115987819678,-16.84589477630341,-10.706624891719422,-13.523539294052464,-10.997385996974646,-12.131834185703417,-15.161834180069985,-16.432552353491545,-10.516506451234045,-16.060971603997455,-14.544373378369045,-16.702736125180348,-11.73398367508273,-16.73951483891524,-14.12538703625928
1,-6.635915089986484,-12.692115987819678,-16.84589477630341,-10.706624891719422,-13.523539294052464,-10.997385996974646,-12.131834185703417,-15.161834180069985,-16.432552353491545,-10.516506451234045,-16.060971603997455,-14.544373378369045,-16.702736125180348,-11.73398367508273,-16.73951483891524,-14.12538703625928
2,-6.415395292052193,-12.684328373291667,-16.8184047322987,-10.74067262657682,-13.48282238393237,-11.064220314095952,-12.012869739097159,-15.177599226228008,-16.38197561518545,-10.540634556771938,-16.083370990303614,-14.525470283528547,-16.712443031316457,-11.75072316386409,-16.757038647647068,-14.154269041492485
3,-6.415395292052193,-12.684328373291667,-16.8184047322987,-10.74067262657682,-13.48282238393237,-11.064220314095952,-12.012869739097159,-15.177599226228008,-16.38197561518545,-10.540634556771938,-16.083370990303614,-14.525470283528547,-16.712443031316457,-11.75072316386409,-16.757038647647068,-14.154269041492485
4,-6.417119820534481,-12.698646143867274,-16.85258911673354,-10.724603207945968,-13.434226045365167,-10.973325109623092,-12.039086205571607,-15.220987343660632,-16.425791202913704,-10.50555623370531,-16.08652634749176,-14.58031660481531,-16.75834397544942,-11.734065096062507,-16.788054058104446,-14.208046180588228
5,-6.417119820534481,-12.698646143867274,-16.85258911673354,-10.724603207945968,-13.434226045365167,-10.973325109623092,-12.039086205571607,-15.220987343660632,-16.425791202913704,-10.50555623370531,-16.08652634749176,-14.58031660481531,-16.75834397544942,-11.734065096062507,-16.788054058104446,-14.208046180588228
6,-6.410378028977686,-12.745042686884178,-16.828128480045102,-10.727066654352194,-13.428875332483052,-10.978160653268306,-12.016856660994236,-15.175369989591351,-16.395954328713298,-10.51919946756457,-16.05324744886181,-14.512145823548751,-16.687507349557375,-11.79752444153646,-16.737862754100163,-14.130525046546833
7,-6.410378028977686,-12.745042686884178,-16.828128480045102,-10.727066654352194,-13.428875332483052,-10.978160653268306,-12.016856660994236,-15.175369989591351,-16.395954328713298,-10.51919946756457,-16.05324744886181,-14.51214411440817,-16.687507349557375,-11.79752444153646,-16.737862754100163,-14.130525046546833
8,-6.38871461304128,-12.65281841307277,-16.83242081722111,-10.727749296127415,-13.435281635793583,-10.983712080057362,-11.967134049334977,-15.19194779704536,-16.3548754798098,-10.356614077878461,-16.07811703856079,-14.585433771718789,-16.6794992812826,-11.784227897042866,-16.72724766368591,-14.190482538181085
9,-6.38871461304128,-12.65281841307277,-16.83242081722111,-10.727749296127415,-13.435281635793583,-10.983712080057362,-11.967134049334977,-15.19194779704536,-16.3548754798098,-10.356614077878461,-16.07811703856079,-14.585433771718789,-16.6794992812826,-11.784227897042866,-16.72724766368591,-14.190482538181085
