,leftLip_x,leftLip_y,rightLip_x,rightLip_y,topleftinner_x,topleftinner_y,bottomleftinner_x,bottomleftinner_y,topmidinner_x,topmidinner_y,bottommidinner_x,bottommidinner_y,toprightinner_x,toprightinner_y,bottomrightinner_x,bottomrightinner_y
0,-6.316659983857257,-12.889038316926163,-32.89745413220432,-22.332086473138368,-13.322452109653318,-10.755972102460063,-11.859612057216482,-16.770531254360716,-16.739551553507034,-10.426347623680364,-16.08858997292273,-16.09271452225894,-17.001176402017137,-11.63284734910808,-16.955377181950958,-15.497041858622106
1,-6.316659983857257,-12.889038316926163,-32.51171447364009,-22.087798123804646,-13.322452109653318,-10.755972102460063,-11.859612057216482,-16.770531254360716,-16.739551553507034,-10.426347623680364,-16.08858997292273,-16.09271452225894,-17.001176402017137,-11.63284734910808,-16.955377181950958,-15.497041858622106
2,-6.58468185344235,-12.835885530981132,-32.125974815075864,-21.84350977447092,-13.42657608682247,-10.748225980249742,-11.921452554641736,-16.743560554680677,-16.741260930642344,-10.392846561960441,-16.103872386391277,-16.155646787640677,-17.00596262558079,-11.62565737809786,-16.95290414589881,-15.52099204079754
3,-6.58468185344235,-12.835885530981132,-31.740235156511645,-21.599221425137195,-13.42657608682247,-10.748225980249742,-11.921452554641736,-16.743560554680677,-16.741260930642344,-10.392846561960441,-16.103872386391277,-16.155646787640677,-17.00596262558079,-11.62565737809786,-16.95290414589881,-15.52099204079754
4,-6.533140934840433,-12.889095038369689,-31.35449549794742,-21.354933075803473,-13.364996993442132,-10.777868874283682,-11.889276327331483,-16.7138181767895,-16.733569601237573,-10.452552123902528,-16.087747217164804,-16.105301488077462,-16.93511953531332,-11.661790845766621,-16.888117728971235,-15.51243307728062
5,-6.533140934840433,-12.889095038369689,-30.968755839383192,-21.110644726469747,-13.364996993442132,-10.777868874283682,-11.889276327331483,-16.7138181767895,-16.733569601237573,-10.452552123902528,-16.087747217164804,-16.105301488077462,-16.93511953531332,-11.661790845766621,-16.888117728971235,-15.51243307728062
6,-6.426710933996016,-12.858315266874488,-30.58301618081897,-20.86635637713602,-13.354353776269926,-10.769475869714464,-11.875345668702925,-16.76440040307704,-16.74971757508942,-10.420597607631613,-16.08818020781996,-16.128402232188147,-17.002784738622534,-11.641651615666353,-16.968298572584715,-15.518180875332833
7,-6.426710933996016,-12.858315266874488,-30.197276522254747,-20.6220680278023,-13.354353776269926,-10.769475869714464,-11.875345668702925,-16.76440040307704,-16.74971757508942,-10.420597607631613,-16.08818020781996,-16.128402232188147,-17.002784738622534,-11.641651615666353,-16.968298572584715,-15.518180875332833
8,-6.581094535256009,-12.791681151922463,-29.811536863690524,-20.377779678468574,-13.350613874232447,-10.777749691109682,-11.88374962870174,-16.70816759354436,-16.67636360338134,-10.387371453196074,-16.048333454769473,-16.14152501357923,-16.968893311151575,-11.600796561996773,-16.927994321618556,-15.509256916549585
9,-6.581094535256009,-12.791681151922463,-29.425797205126297,-20.13349132913485,-13.350613874232447,-10.777749691109682,-11.88374962870174,-16.70816759354436,-16.67636360338134,-10.387371453196074,-16.048333454769473,-16.14152501357923,-16.968893311151575,-11.600796561996773,-16.927994321618556,-15.509256916549585
