,leftLip_x,leftLip_y,rightLip_x,rightLip_y,topleftinner_x,topleftinner_y,bottomleftinner_x,bottomleftinner_y,topmidinner_x,topmidinner_y,bottommidinner_x,bottommidinner_y,toprightinner_x,toprightinner_y,bottomrightinner_x,bottomrightinner_y
0,-7.006633198118924,-12.440667223282835,-16.670601795441513,-10.650758320608475,-13.537683415978819,-10.585129866020623,-12.252512590229498,-15.744673640351396,-16.217482787799106,-9.933140131717357,-15.609891147643198,-15.4746292242157,-16.750853888847416,-11.46168337368007,-16.66539176464153,-14.681461573070653
1,-7.006633198118924,-12.440667223282835,-16.670601795441513,-10.650758320608475,-13.537683415978819,-10.585129866020623,-12.252512590229498,-15.744673640351396,-16.217482787799106,-9.933140131717357,-15.609891147643198,-15.4746292242157,-16.750853888847416,-11.46168337368007,-16.66539176464153,-14.681461573070653
2,-6.814139946313721,-12.450059016100983,-16.714328203792455,-10.588533257738703,-13.540372205171881,-10.59611745692388,-12.257080856403196,-15.717051470142534,-16.2420249314007,-9.975349918331624,-15.613877647813078,-15.416900437336842,-16.778024951627977,-11.441313173861657,-16.698653654065488,-14.673436941566221
3,-6.814139946313721,-12.450059016100983,-16.714328203792455,-10.588533257738703,-13.540372205171881,-10.59611745692388,-12.257080856403196,-15.717051470142534,-16.2420249314007,-9.975349918331624,-15.613877647813078,-15.416900437336842,-16.778024951627977,-11.441313173861657,-16.698653654065488,-14.673436941566221
4,-6.917955439910524,-12.487413681683742,-16.675782447430436,-10.639598611587497,-13.5490240168593,-10.642668679669573,-12.147400242214418,-15.653392977860179,-16.215245846553,-10.007374313269798,-15.583774013987602,-15.356135362213491,-16.758003488065942,-11.476583412979503,-16.67231830205573,-14.6740809476371
5,-6.917955439910524,-12.487413681683742,-16.675782447430436,-10.639598611587497,-13.5490240168593,-10.642668679669573,-12.147400242214418,-15.653392977860179,-16.215245846553,-10.007374313269798,-15.583774013987602,-15.356135362213491,-16.758003488065942,-11.476583412979503,-16.67231830205573,-14.6740809476371
6,-6.947589428442207,-12.449189819895969,-16.700499934001922,-10.628735703338354,-13.531448380256354,-10.614863715634723,-12.155344625994553,-15.665542948275977,-16.255918609923846,-9.978678753744463,-15.63291762386372,-15.39659755635942,-16.77106281929674,-11.465475265024033,-16.674711152173092,-14.703505181414995
7,-6.947589428442207,-12.449189819895969,-16.700499934001922,-10.628735703338354,-13.531448380256354,-10.614863715634723,-12.155344625994553,-15.665542948275977,-16.255918609923846,-9.978678753744463,-15.63291762386372,-15.39659755635942,-16.77106281929674,-11.465475265024033,-16.674711152173092,-14.703505181414995
8,-6.985512862296839,-12.44791798133128,-16.713015528303202,-10.610421533606837,-13.611995638864189,-10.59772094107411,-12.191482243189734,-15.664468877915875,-16.30770319237834,-9.955582702369163,-15.651735298198691,-15.394558551644709,-16.789593597886096,-11.439145547981639,-16.710306070461467,-14.700839663099833
9,-6.985512862296839,-12.44791798133128,-16.713015528303202,-10.610421533606837,-13.611995638864189,-10.59772094107411,-12.191482243189734,-15.664468877915875,-16.30770319237834,-9.955582702369163,-15.651735298198691,-15.394558551644709,-16.789593597886096,-11.439145547981639,-16.710306070461467,-14.700839663099833
10,-7.00086982268552,-12.446495950775283,-16.74414309456468,-10.645889225841064,-13.566298535938127,-10.624695543390086,-12.170163995045979,-15.659830191494892,-16.22667698075634,-9.993825530795956,-15.606382430265215,-15.368912897206942,-16.789746157146094,-11.48892284554754,-16.694186151984663,-14.70885025632479
