,vallecula_x,vallecula_y,tongueRoot1_x,tongueRoot1_y,tongueRoot2_x,tongueRoot2_y,tongueBody1_x,tongueBody1_y,tongueBody2_x,tongueBody2_y,tongueDorsum1_x,tongueDorsum1_y,tongueDorsum2_x,tongueDorsum2_y,tongueBlade1_x,tongueBlade1_y,tongueBlade2_x,tongueBlade2_y,tongueTip1_x,tongueTip1_y,tongueTip2_x,tongueTip2_y,hyoid_x,hyoid_y,mandible_x,mandible_y,shortTendon_x,shortTendon_y
0,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
1,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
2,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
3,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
4,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
5,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
6,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
7,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
8,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
9,-13.8153843308829,-14.285542981642317,-4.662244621917683,-14.253637073893302,-11.079228694427451,-14.255525184796294,-11.233752067048492,-13.574897141191679,-11.93830618879174,-12.175846878325835,-12.505199640679134,-11.757365433446317,-12.5787662437602,-13.149997706571948,-12.951394034841302,-13.836789255364183,-13.311464573709914,-13.891765268863693,-13.4519633693051,-13.404407923863221,-14.680258624441844,-12.920696253320575,-14.389957809560201,-14.3994246537582,-14.46473132490918,-14.656130318453334,-14.598581200425441,-14.728562143666533
