,vallecula_x,vallecula_y,tongueRoot1_x,tongueRoot1_y,tongueRoot2_x,tongueRoot2_y,tongueBody1_x,tongueBody1_y,tongueBody2_x,tongueBody2_y,tongueDorsum1_x,tongueDorsum1_y,tongueDorsum2_x,tongueDorsum2_y,tongueBlade1_x,tongueBlade1_y,tongueBlade2_x,tongueBlade2_y,tongueTip1_x,tongueTip1_y,tongueTip2_x,tongueTip2_y,hyoid_x,hyoid_y,mandible_x,mandible_y,shortTendon_x,shortTendon_y
0,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
1,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
2,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
3,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
4,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
5,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
6,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
7,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
8,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
9,-8.397014722092385,-8.337757219950019,-3.9361603517542862,-8.331820541446001,-7.997101475551764,-8.330664066318237,-8.08611838573605,-8.161196183142334,-8.071696710370482,-7.738854230674563,-8.160965584827983,-7.621573590293284,-8.216125092148806,-7.963814725355228,-8.251707069961363,-8.203118427775447,-8.300069007050675,-8.19269108130626,-8.311481582797645,-8.11708799775911,-11.133786577912518,-7.993609320259625,-8.277287799124842,-8.411709439539125,-8.391790477217064,-8.428685089303427,-8.413581056019147,-8.470614008898293
