,vallecula_x,vallecula_y,tongueRoot1_x,tongueRoot1_y,tongueRoot2_x,tongueRoot2_y,tongueBody1_x,tongueBody1_y,tongueBody2_x,tongueBody2_y,tongueDorsum1_x,tongueDorsum1_y,tongueDorsum2_x,tongueDorsum2_y,tongueBlade1_x,tongueBlade1_y,tongueBlade2_x,tongueBlade2_y,tongueTip1_x,tongueTip1_y,tongueTip2_x,tongueTip2_y,hyoid_x,hyoid_y,mandible_x,mandible_y,shortTendon_x,shortTendon_y
0,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
1,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
2,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
3,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
4,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
5,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
6,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
7,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
8,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
9,-8.393846426586617,-8.345177362933653,-3.9126972881051287,-8.338345749291896,-7.980497206969911,-8.332761920596404,-8.069059095443825,-8.159361168584278,-8.059673674289602,-7.742111156012016,-8.151304377732027,-7.627675524614075,-8.20694041984435,-7.965666827081301,-8.244045872963177,-8.203653460133488,-8.29437258624289,-8.189704712813853,-8.307849913999025,-8.110919956337904,-11.126281490522553,-7.98720820062486,-8.278641105113481,-8.419490554250636,-8.391980763347616,-8.429005904346141,-8.411365916516518,-8.469496233001955
