,vallecula_x,vallecula_y,tongueRoot1_x,tongueRoot1_y,tongueRoot2_x,tongueRoot2_y,tongueBody1_x,tongueBody1_y,tongueBody2_x,tongueBody2_y,tongueDorsum1_x,tongueDorsum1_y,tongueDorsum2_x,tongueDorsum2_y,tongueBlade1_x,tongueBlade1_y,tongueBlade2_x,tongueBlade2_y,tongueTip1_x,tongueTip1_y,tongueTip2_x,tongueTip2_y,hyoid_x,hyoid_y,mandible_x,mandible_y,shortTendon_x,shortTendon_y
0,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
1,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
2,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
3,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
4,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
5,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
6,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
7,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
8,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
9,-8.43067834288809,-8.398599101403544,-3.8428725396329195,-8.393501434780754,-7.916155124250311,-8.357856109222858,-7.996831538029304,-8.161373830355517,-8.010574093116153,-7.75532454282727,-8.113583243598887,-7.675146890341889,-8.173802126177257,-8.003340298488773,-8.215909042066558,-8.237628746187587,-8.271947192651242,-8.221102654140148,-8.28837674116676,-8.141221620004364,-11.074233599503863,-8.011423528592521,-8.264698746151911,-8.451586746133694,-8.39299426057843,-8.442516665303389,-8.406406484315141,-8.482777127000855
