,leftLip_x,leftLip_y,rightLip_x,rightLip_y,topleftinner_x,topleftinner_y,bottomleftinner_x,bottomleftinner_y,topmidinner_x,topmidinner_y,bottommidinner_x,bottommidinner_y,toprightinner_x,toprightinner_y,bottomrightinner_x,bottomrightinner_y
0,-3.6598999510281036,-4.674378489843965,-5.395322522681822,-4.375718091127107,-8.221932719597904,-6.722796342293042,-7.8998404501100525,-7.254260591193197,-9.907880286723952,-4.213058815977322,-10.167443925090307,-6.679017656405458,-10.031031034187489,-6.44639935108505,-9.874480733185496,-7.28857192968645
1,-3.6598999510281036,-4.674378489843965,-5.395322522681822,-4.375718091127107,-8.221932719597904,-6.722796342293042,-7.8998404501100525,-7.254260591193197,-9.907880286723952,-4.213058815977322,-10.167443925090307,-6.679017656405458,-10.031031034187489,-6.44639935108505,-9.874480733185496,-7.28857192968645
2,-3.6173573351745,-4.658971550834749,-5.38401785899651,-4.422287985036472,-8.16961554995949,-6.749990195696946,-7.812619155962365,-7.257238067032258,-9.863089891812875,-4.324473509500705,-10.119656843514194,-6.669606356452433,-9.984521766121329,-6.470217934929257,-9.838245025027488,-7.303324267574396
3,-3.6173573351745,-4.658971550834749,-5.38401785899651,-4.422287985036472,-8.16961554995949,-6.749990195696946,-7.812619155962365,-7.257238067032258,-9.863089891812875,-4.324473509500705,-10.119656843514194,-6.669606356452433,-9.984521766121329,-6.470217934929257,-9.838245025027488,-7.303324267574396
4,-3.642149630008055,-4.6717181912126025,-5.371179472823628,-4.413495107414122,-8.247082537328849,-6.764908552562826,-7.891964373689153,-7.250553925081707,-9.931527840073937,-4.2475055253854315,-10.164497966929924,-6.687920206120904,-9.984135768087985,-6.462980640412691,-9.836288766841921,-7.301716977544447
5,-3.642149630008055,-4.6717181912126025,-5.371179472823628,-4.413495107414122,-8.247082537328849,-6.764908552562826,-7.891964373689153,-7.250553925081707,-9.931527840073937,-4.2475055253854315,-10.164497966929924,-6.687920206120904,-9.984135768087985,-6.462980640412691,-9.836288766841921,-7.301716977544447
6,-3.656634560149081,-4.680475631438267,-5.387316945631016,-4.38139544505418,-8.211576954576397,-6.727182793536992,-7.879840902946101,-7.2332864050560435,-9.905782563540345,-4.240643414104133,-10.167049386853511,-6.668142685495571,-10.020119794005444,-6.434834853519829,-9.86430696171869,-7.28181363856806
7,-3.656634560149081,-4.680475631438267,-5.387316945631016,-4.38139544505418,-8.211576954576397,-6.727182793536992,-7.879840902946101,-7.2332864050560435,-9.905782563540345,-4.240643414104133,-10.167049386853511,-6.668142685495571,-10.020119794005444,-6.434834853519829,-9.86430696171869,-7.28181363856806
8,-3.5956671963331046,-4.6848745242345915,-5.369179369283397,-4.4397220498751455,-8.149627083465317,-6.761434102562845,-7.803324083954887,-7.279865656848528,-9.842891999859257,-4.294013083058467,-10.095802538572892,-6.680778581202727,-9.951584561702491,-6.467349841988116,-9.802990902248805,-7.311026875238857
9,-3.5956671963331046,-4.6848745242345915,-5.369179369283397,-4.4397220498751455,-8.149627083465317,-6.761434102562845,-7.803324083954887,-7.279865656848528,-9.842891999859257,-4.294013083058467,-10.095802538572892,-6.680778581202727,-9.951584561702491,-6.467349841988116,-9.802990902248805,-7.311026875238857
10,-3.634397879021948,-4.677081213500406,-5.38575912965733,-4.442808926156281,-8.184800603236095,-6.75380170420223,-7.8542989823877445,-7.278464311371235,-9.903008330042107,-4.317809396991243,-10.135240013983001,-6.7019090993277715,-9.990300086781476,-6.466378456707626,-9.845152989739285,-7.321750218939504
11,-3.634397879021948,-4.677081213500406,-5.38575912965733,-4.442808926156281,-8.184800603236095,-6.75380170420223,-7.8542989823877445,-7.278464311371235,-9.903008330042107,-4.317809396991243,-10.135240013983001,-6.7019090993277715,-9.990300086781476,-6.466378456707626,-9.845152989739285,-7.321750218939504
12,-3.655051424346133,-4.659901989865136,-5.381719684613767,-4.410837942345103,-8.24706384980174,-6.733088353392311,-7.903172451818174,-7.2440280094476295,-9.94842544410866,-4.268568163967176,-10.184118070075778,-6.669763964726489,-10.019222756322314,-6.477435584973623,-9.86747445632303,-7.312090325091169
13,-3.655051424346133,-4.659901989865136,-5.381719684613767,-4.410837942345103,-8.24706384980174,-6.733088353392311,-7.903172451818174,-7.2440280094476295,-9.94842544410866,-4.268568163967176,-10.184118070075778,-6.669763964726489,-10.019222756322314,-6.477435584973623,-9.86747445632303,-7.312090325091169
14,-3.581084533202492,-4.698197645835564,-5.3778936390186525,-4.472682543548541,-8.129685335788915,-6.76786099744227,-7.811658541856917,-7.308884853913961,-9.836093341801341,-4.286909588659054,-10.087461651483943,-6.743539123039452,-9.968807685218541,-6.466929856720401,-9.827787070000154,-7.343629016976988
15,-3.581084533202492,-4.698197645835564,-5.3778936390186525,-4.472682543548541,-8.129685335788915,-6.76786099744227,-7.811658541856917,-7.308884853913961,-9.836093341801341,-4.286909588659054,-10.087461651483943,-6.743539123039452,-9.968807685218541,-6.466929856720401,-9.827787070000154,-7.343629016976988
16,-3.6324952048629764,-4.713082590663674,-5.3951538682790146,-4.472037741915496,-8.146481828902983,-6.7785724889079795,-7.837157296446199,-7.310725308083481,-9.875059253507574,-4.271835836005891,-10.119881359748394,-6.737470625046099,-10.007044013543855,-6.501579996098106,-9.86026617871349,-7.351910464434479
17,-3.6324952048629764,-4.713082590663674,-5.3951538682790146,-4.472037741915496,-8.146481828902983,-6.7785724889079795,-7.837157296446199,-7.310725308083481,-9.875059253507574,-4.271835836005891,-10.119881359748394,-6.737470625046099,-10.007044013543855,-6.501579996098106,-9.86026617871349,-7.351910464434479
18,-3.6692275598285713,-4.710757116985134,-5.390634618669097,-4.462555917464541,-8.220357217312566,-6.749428654886921,-7.882906371924536,-7.251578716457005,-9.87807053622006,-4.214859266347806,-10.122745576561377,-6.662987967826434,-9.99399230941835,-6.440706518520727,-9.83228331476587,-7.284230631238724
19,-3.6692275598285713,-4.710757116985134,-5.390634618669097,-4.462555917464541,-8.220357217312566,-6.749428654886921,-7.882906371924536,-7.251578716457005,-9.87807053622006,-4.214859266347806,-10.122745576561377,-6.662987967826434,-9.99399230941835,-6.440706518520727,-9.83228331476587,-7.284230631238724
20,-3.573771887527755,-4.7288031421131755,-5.397211796185922,-4.479923764509872,-8.175757277618343,-6.782408790981247,-7.82991843194974,-7.289599028432819,-9.87408616107101,-4.226831961313382,-10.101358770426994,-6.668340854722509,-10.011882580440723,-6.5110486316983085,-9.86010949372336,-7.360844116263419
21,-3.573771887527755,-4.7288031421131755,-5.397211796185922,-4.479923764509872,-8.175757277618343,-6.782408790981247,-7.82991843194974,-7.289599028432819,-9.87408616107101,-4.226831961313382,-10.101358770426994,-6.668340854722509,-10.011882580440723,-6.5110486316983085,-9.86010949372336,-7.360844116263419
22,-3.55181939452637,-4.730705197404173,-5.400746998984359,-4.482724636279337,-8.168704173637497,-6.795403300990821,-7.831411426340442,-7.307447938179477,-9.872506915392535,-4.196110305722286,-10.117850904678917,-6.669989367736076,-10.014459525057708,-6.494892069407535,-9.85918474505614,-7.350625574707857
23,-3.55181939452637,-4.730705197404173,-5.400746998984359,-4.482724636279337,-8.168704173637497,-6.795403300990821,-7.831411426340442,-7.307447938179477,-9.872506915392535,-4.196110305722286,-10.117850904678917,-6.669989367736076,-10.014459525057708,-6.494892069407535,-9.85918474505614,-7.350625574707857
24,-3.587414996988973,-4.7250214918385725,-5.388613863569338,-4.451188529607415,-8.225996537992655,-6.766086582090303,-7.8838902819498,-7.266066850179348,-9.899745926700831,-4.233570381054233,-10.149537120586007,-6.667339578628504,-10.017345578763772,-6.461935419012554,-9.852757588206204,-7.304508196872001
25,-3.587414996988973,-4.7250214918385725,-5.388613863569338,-4.451188529607415,-8.225996537992655,-6.766086582090303,-7.8838902819498,-7.266066850179348,-9.899745926700831,-4.233570381054233,-10.149537120586007,-6.667339578628504,-10.017345578763772,-6.461935419012554,-9.852757588206204,-7.304508196872001
26,-3.7097649165412263,-4.705643653668377,-5.376493119090034,-4.469224190143051,-8.24562922272075,-6.754805508657383,-7.918347688057416,-7.271087162685744,-9.909736631027299,-4.246282917584506,-10.163163948140316,-6.666317442615875,-10.00199807949426,-6.498115117639454,-9.853379719784652,-7.360281430139032
27,-3.7097649165412263,-4.705643653668377,-5.376493119090034,-4.469224190143051,-8.24562922272075,-6.754805508657383,-7.918347688057416,-7.271087162685744,-9.909736631027299,-4.246282917584506,-10.163163948140316,-6.666317442615875,-10.00199807949426,-6.498115117639454,-9.853379719784652,-7.360281430139032
28,-3.6064718902456927,-4.730195681171619,-5.405372948318503,-4.5005156197204235,-8.210877609811968,-6.787089414558849,-7.871004897593867,-7.301476427933352,-9.93506625962358,-4.244265083947041,-10.184416698464956,-6.6517780793341785,-10.056413705667984,-6.536148170609047,-9.905583471789477,-7.359145288777828
29,-3.6064718902456927,-4.730195681171619,-5.405372948318503,-4.5005156197204235,-8.210877609811968,-6.787089414558849,-7.871004897593867,-7.301476427933352,-9.93506625962358,-4.244265083947041,-10.184416698464956,-6.6517780793341785,-10.056413705667984,-6.536148170609047,-9.905583471789477,-7.359145288777828
30,-3.63006678267137,-4.728840160027214,-5.393508971562656,-4.47906058504772,-8.212036955243649,-6.771600135532896,-7.869566031958034,-7.2645655400137406,-9.91435638466385,-4.244194469000441,-10.167839553211735,-6.659231444147364,-10.030426019161377,-6.523736251156871,-9.876927015997046,-7.362779191152909
31,-3.63006678267137,-4.728840160027214,-5.393508971562656,-4.47906058504772,-8.212036955243649,-6.771600805629328,-7.869566031958034,-7.2645655400137406,-9.91435638466385,-4.244194469000441,-10.167839553211735,-6.659231444147364,-10.030426019161377,-6.523736251156871,-9.876927015997046,-7.362779191152909
32,-3.6314308856749613,-4.719095714071058,-5.3838533349056075,-4.476226369566714,-8.222415001547473,-6.775763444664986,-7.886108190551318,-7.275716815643327,-9.90410481796006,-4.283891145843632,-10.160366214289887,-6.660969770699456,-10.01508162651588,-6.523598739851474,-9.867708715744545,-7.365638390502667
33,-3.6314308856749613,-4.719095714071058,-5.3838533349056075,-4.476226369566714,-8.222415001547473,-6.775763444664986,-7.886108190551318,-7.275716815643327,-9.90410481796006,-4.283891145843632,-10.160366214289887,-6.660969770699456,-10.01508162651588,-6.523598739851474,-9.867708715744545,-7.365638390502667
34,-3.677194877905185,-4.709015195367225,-5.396747824481873,-4.473511909669412,-8.242915218783965,-6.763800213064278,-7.91335208360463,-7.2618615871868775,-9.953186994307156,-4.346483680666557,-10.184652113545475,-6.654462055530608,-10.051816678787956,-6.553271376411158,-9.90409650051062,-7.369725268669271
35,-3.677194877905185,-4.709015195367225,-5.396747824481873,-4.473511909669412,-8.242915218783965,-6.763800213064278,-7.91335208360463,-7.2618615871868775,-9.953186994307156,-4.346483680666557,-10.184652113545475,-6.654462055530608,-10.051816678787956,-6.553271376411158,-9.90409650051062,-7.369725268669271
36,-3.690301149065448,-4.711076968399692,-5.3852404313205335,-4.458373864629684,-8.242052717532868,-6.757721098233067,-7.908004984832233,-7.258387354307726,-9.944468129372195,-4.352025800135608,-10.164210237387067,-6.650600652816228,-10.03772658558683,-6.543053541284999,-9.889548606402755,-7.363500721685616
37,-3.690301149065448,-4.711076968399692,-5.3852404313205335,-4.458373864629684,-8.242052717532868,-6.757721098233067,-7.908004984832233,-7.258387354307726,-9.944468129372195,-4.352025800135608,-10.164210237387067,-6.650600652816228,-10.03772658558683,-6.543053541284999,-9.889548606402755,-7.363500721685616
38,-3.671916949896627,-4.711477094616606,-5.385649676391836,-4.470034301444581,-8.243138031607163,-6.76170884209997,-7.903680851009502,-7.257190231169138,-9.955438420634248,-4.369792613007118,-10.180048440859768,-6.642556836417515,-10.043450540326788,-6.558195364977324,-9.896138592752234,-7.381223315395239
