,leftLip_x,leftLip_y,rightLip_x,rightLip_y,topleftinner_x,topleftinner_y,bottomleftinner_x,bottomleftinner_y,topmidinner_x,topmidinner_y,bottommidinner_x,bottommidinner_y,toprightinner_x,toprightinner_y,bottomrightinner_x,bottomrightinner_y
0,-9.2080262886279,-9.820052485406876,-10.28094817146337,-9.467168578081267,-17.16223223950606,-13.81146406144517,-16.50855405386241,-14.064596495946603,-9.570503819301537,-3.7904526330480564,-9.840811004205415,-7.049898828637901,-9.82645073174533,-6.163359386559119,-9.524532769416409,-7.213411568633458
1,-9.110947085762088,-9.725840593566897,-10.068245560172848,-9.248061622711164,-17.00332756587242,-13.674931682733822,-16.353521864085664,-13.935912263341,-9.570503819301537,-3.7904526330480564,-9.840811004205415,-7.049898828637901,-9.82645073174533,-6.163359386559119,-9.524532769416409,-7.213411568633458
2,-9.013867882896275,-9.63162870172692,-9.855542948882325,-9.028954667341061,-16.844422892238782,-13.538399304022471,-16.19848967430892,-13.807228030735399,-9.52077652271841,-3.786687887169555,-9.464343054608625,-7.152576563090312,-9.822040102305953,-6.184729185334304,-9.513484941485068,-7.2413022236841345
3,-8.916788680030463,-9.537416809886942,-9.642840337591803,-8.809847711970958,-16.685518218605143,-13.401866925311126,-16.043457484532176,-13.678543798129798,-9.52077652271841,-3.786687887169555,-9.464343054608625,-7.152576563090312,-9.822040102305953,-6.184729185334304,-9.513484941485068,-7.2413022236841345
4,-8.81970947716465,-9.443204918046964,-9.43013772630128,-8.590740756600855,-16.526613544971504,-13.265334546599778,-15.88842529475543,-13.549859565524196,-9.514686847470228,-3.782927295111441,-9.469295490376583,-7.151907886809941,-9.82695245152308,-6.173210750669415,-9.517015730208676,-7.224953364878668
5,-8.722630274298838,-9.348993026206985,-9.217435115010758,-8.371633801230754,-16.367708871337864,-13.12880216788843,-15.733393104978688,-13.421175332918596,-9.514686847470228,-3.782927295111441,-9.469295490376583,-7.151907886809941,-9.82695245152308,-6.173210750669415,-9.517015730208676,-7.224953364878668
6,-8.625551071433025,-9.254781134367008,-9.004732503720236,-8.152526845860649,-16.20880419770422,-12.992269789177083,-15.578360915201944,-13.292491100312994,-9.537562637853283,-3.7824408365904243,-9.802893917856991,-7.045784209689099,-9.824476472186447,-6.129511960959223,-9.51582983989124,-7.173239413927642
7,-8.528471868567213,-9.16056924252703,-8.792029892429714,-7.933419890490548,-16.049899524070582,-12.855737410465736,-15.423328725425199,-13.163806867707393,-9.537562637853283,-3.7824408365904243,-9.802893917856991,-7.045784209689099,-9.824476472186447,-6.129511960959223,-9.51582983989124,-7.173239413927642
8,-8.4313926657014,-9.06635735068705,-8.579327281139191,-7.714312935120445,-15.890994850436943,-12.719205031754388,-15.268296535648453,-13.035122635101791,-9.51859220621453,-3.782285299093666,-9.784313564650096,-7.048810056774108,-9.840306274833639,-6.157727519598173,-9.524216327181446,-7.201649678652993
9,-8.334313462835588,-8.972145458847072,-8.366624669848667,-7.495205979750342,-15.732090176803302,-12.58267265304304,-15.113264345871709,-12.906438402496189,-9.51859220621453,-3.782285299093666,-9.784313564650096,-7.048810056774108,-9.840306274833639,-6.157727519598173,-9.524216327181446,-7.201649678652993
