,leftLip_x,leftLip_y,rightLip_x,rightLip_y,topleftinner_x,topleftinner_y,bottomleftinner_x,bottomleftinner_y,topmidinner_x,topmidinner_y,bottommidinner_x,bottommidinner_y,toprightinner_x,toprightinner_y,bottomrightinner_x,bottomrightinner_y
0,-8.994771142938077,-9.715478307945496,-10.325523165004558,-9.603119404240614,-8.430295832243711,-6.400114910680759,-8.034280643925651,-7.553099443757338,-9.769165554568655,-3.9969083484869854,-9.930546862456664,-7.219016180820253,-9.603162344343641,-6.502603797237165,-9.502519709148453,-7.502312909910957
1,-8.9019084528397,-9.601284461531964,-10.22906171976885,-9.512411470653262,-8.430295832243711,-6.400114910680759,-8.034280643925651,-7.553099443757338,-9.769165554568655,-3.9969083484869854,-9.930546862456664,-7.219016180820253,-9.603162344343641,-6.502603797237165,-9.502519709148453,-7.502312909910957
2,-8.809045762741325,-9.487090615118435,-10.132600274533141,-9.421703537065907,-8.2482599119424,-6.735805749164977,-8.036509515312966,-7.571130497752029,-9.792104125108905,-4.015720077953927,-9.948595351963128,-7.239300133914429,-9.621111641222221,-6.530244924413174,-9.522678308417502,-7.5415185367763184
3,-8.716183072642949,-9.372896768704901,-10.03613882929743,-9.330995603478554,-8.2482599119424,-6.735805749164977,-8.036509515312966,-7.571130497752029,-9.792104125108905,-4.015720077953927,-9.948595351963128,-7.239300133914429,-9.621111641222221,-6.530244924413174,-9.522678308417502,-7.5415185367763184
4,-8.623320382544572,-9.258702922291372,-9.939677384061719,-9.240287669891199,-8.432664116929015,-6.421811292956438,-8.049360640963284,-7.554061680542402,-9.794832897114,-4.006403981894401,-9.961477788313758,-7.230404537505191,-9.680212056404278,-6.529427307932315,-9.587691058365248,-7.5457582017255005
5,-8.530457692446197,-9.144509075877838,-9.843215938826011,-9.149579736303846,-8.432664116929015,-6.421811292956438,-8.049360640963284,-7.554061680542402,-9.794832897114,-4.006403981894401,-9.961477788313758,-7.230404537505191,-9.680212056404278,-6.529427307932315,-9.587691058365248,-7.5457582017255005
6,-8.437595002347818,-9.030315229464307,-9.7467544935903,-9.05887180271649,-8.434882182646419,-6.427371753149272,-8.03845198392134,-7.562375308240509,-9.791388647800153,-4.022166807196406,-9.95358157415468,-7.251707729401077,-9.637595388223692,-6.538609405196641,-9.538638671627547,-7.542250836421454
7,-8.344732312249443,-8.916121383050777,-9.650293048354591,-8.968163869129137,-8.434882182646419,-6.427371753149272,-8.03845198392134,-7.562375308240509,-9.791388647800153,-4.022166807196406,-9.95358157415468,-7.251707729401077,-9.637595388223692,-6.538609405196641,-9.538638671627547,-7.542250836421454
8,-8.251869622151066,-8.801927536637246,-9.553831603118883,-8.877455935541784,-8.44367178914614,-6.422004950825289,-8.060028116717698,-7.542760764520492,-9.792828261749687,-4.016098537144851,-9.954162482663552,-7.2492080158191685,-9.642535697056916,-6.5436146812339775,-9.54289528052601,-7.545768297768403
9,-8.159006932052689,-8.687733690223714,-9.457370157883172,-8.786748001954427,-8.44367178914614,-6.422004950825289,-8.060028116717698,-7.542760764520492,-9.792828261749687,-4.016098537144851,-9.954162482663552,-7.2492080158191685,-9.642535697056916,-6.5436146812339775,-9.54289528052601,-7.545768297768403
