,leftLip_x,leftLip_y,rightLip_x,rightLip_y,topleftinner_x,topleftinner_y,bottomleftinner_x,bottomleftinner_y,topmidinner_x,topmidinner_y,bottommidinner_x,bottommidinner_y,toprightinner_x,toprightinner_y,bottomrightinner_x,bottomrightinner_y
0,-5.028020499978189,-4.498768103404934,-5.139323021307889,-4.606675616386309,-9.699854796029234,-6.917644736607745,-9.095421025162118,-7.425586844498045,-20.105512128420646,-9.114252101907775,-19.633835080268657,-13.206726849158393,-9.642360599172276,-6.697812785474878,-9.303578167402682,-8.021943044541343
1,-5.028020499978189,-4.498768103404934,-5.139323021307889,-4.606675616386309,-9.699854796029234,-6.917644736607745,-9.095421025162118,-7.425586844498045,-19.963900200039777,-9.060844662903214,-19.208017939250354,-12.92750422969947,-9.642360599172276,-6.697812785474878,-9.303578167402682,-8.021943044541343
2,-4.962257981396541,-4.501921696935733,-5.136583936129235,-4.603985107605748,-9.641425367524713,-6.940251109838096,-9.064723169408696,-7.411878190032437,-19.82228827165892,-9.007437223898652,-18.78220079823205,-12.64828161024055,-9.505468765446995,-6.7285828028953665,-9.312919357843514,-7.961967165149104
3,-4.962257981396541,-4.501921696935733,-5.136583936129235,-4.603985107605748,-9.641425367524713,-6.940251109838096,-9.064723169408696,-7.411878190032437,-19.680676343278055,-8.95402978489409,-18.356383657213748,-12.369058990781628,-9.505468765446995,-6.7285828028953665,-9.312919357843514,-7.961967165149104
4,-4.947398754699652,-4.443360604721416,-5.154707744770504,-4.537413213439293,-9.70212101806649,-6.854002998073852,-9.15478313990365,-7.345682554679047,-19.53906441489719,-8.900622345889527,-17.930566516195444,-12.089836371322708,-9.670686020247034,-6.621689778305873,-9.508377738518126,-7.7872060086599415
5,-4.947398754699652,-4.443360604721416,-5.154707744770504,-4.537413213439293,-9.70212101806649,-6.854002998073852,-9.15478313990365,-7.345682554679047,-19.397452486516325,-8.847214906884965,-17.504749375177138,-11.810613751863785,-9.670686020247034,-6.621689778305873,-9.508377738518126,-7.7872060086599415
6,-4.913287168766869,-4.490777641083621,-5.134554576213007,-4.5776614214182825,-9.59166192034059,-6.907586589163247,-9.007031509152954,-7.403820913498229,-19.255840558135464,-8.793807467880404,-17.078932234158838,-11.531391132404863,-9.48852446143592,-6.694763827910383,-9.293888276052446,-7.9200396451174475
7,-4.913287168766869,-4.490777641083621,-5.134554576213007,-4.5776614214182825,-9.59166192034059,-6.907586589163247,-9.007031509152954,-7.403820913498229,-19.114228629754603,-8.740400028875843,-16.65311509314053,-11.252168512945943,-9.48852446143592,-6.694763827910383,-9.293888276052446,-7.9200396451174475
8,-4.898241140362933,-4.491283829863229,-5.12430107690764,-4.588959773703625,-9.56949348193427,-6.940015235894029,-9.002139365991125,-7.412837973696316,-18.97261670137374,-8.686992589871283,-16.22729795212223,-10.97294589348702,-9.469596577993926,-6.68481491883468,-9.27952318109973,-7.88894787139741
9,-4.898241140362933,-4.491283829863229,-5.12430107690764,-4.588959773703625,-9.56949348193427,-6.940015235894029,-9.002139365991125,-7.412837973696316,-18.831004772992877,-8.63358515086672,-15.801480811103925,-10.6937232740281,-9.469596577993926,-6.68481491883468,-9.27952318109973,-7.88894787139741
10,-4.911115555601092,-4.439222085118217,-5.154161855213662,-4.547700922524117,-9.727729398962602,-6.99807440105283,-9.160078850617625,-7.336214120182804,-18.689392844612012,-8.580177711862158,-15.37566367008562,-10.414500654569178,-9.685299579593986,-6.590419842937684,-9.508777131630216,-7.794232854519516
11,-4.911115555601092,-4.439222085118217,-5.154161855213662,-4.547700922524117,-9.727729398962602,-6.99807440105283,-9.160078850617625,-7.336214120182804,-18.547780916231147,-8.526770272857595,-14.949846529067319,-10.135278035110256,-9.685299579593986,-6.590419842937684,-9.508777131630216,-7.794232854519516
12,-4.923537349263364,-4.457654926651382,-5.148574231590858,-4.5708597738936065,-9.664317588230912,-6.9746458195004,-9.078826108162188,-7.364523138664997,-18.406168987850286,-8.473362833853034,-14.524029388049016,-9.856055415651335,-9.654403427150266,-6.639627891006471,-9.492703094995962,-7.801606331185381
13,-4.923537349263364,-4.457654926651382,-5.148574231590858,-4.5708597738936065,-9.664317588230912,-6.9746458195004,-9.078826108162188,-7.364523138664997,-18.26455705946942,-8.419955394848472,-14.09821224703071,-9.576832796192413,-9.654403427150266,-6.639627891006471,-9.492703094995962,-7.801606331185381
14,-4.860319354119817,-4.483756715364827,-5.1320784542256686,-4.582780385584473,-9.5615031265939,-6.953547163242075,-8.98804464932698,-7.423330586287561,-18.12294513108856,-8.366547955843911,-13.672395106012406,-9.297610176733492,-9.513292798018275,-6.678057220398021,-9.324335088276188,-7.901318216230084
15,-4.860319354119817,-4.483756715364827,-5.1320784542256686,-4.582780385584473,-9.5615031265939,-6.953547163242075,-8.98804464932698,-7.423330586287561,-17.9813332027077,-8.313140516839349,-13.246577964994103,-9.018387557274572,-9.513292798018275,-6.678057220398021,-9.324335088276188,-7.901318216230084
16,-4.91919620235712,-4.434138984809605,-5.156282770377129,-4.549660217799472,-9.709939591907686,-6.973595108295005,-9.154347369168226,-7.332604352358148,-17.839721274326834,-8.259733077834786,-12.8207608239758,-8.73916493781565,-9.68283136681738,-6.583674337621701,-9.508349320162077,-7.768935536355518
17,-4.91919620235712,-4.434138984809605,-5.156282770377129,-4.549660217799472,-9.709939591907686,-6.973595108295005,-9.154347369168226,-7.332604352358148,-17.69810934594597,-8.206325638830226,-12.394943682957495,-8.45994231835673,-9.68283136681738,-6.583674337621701,-9.508349320162077,-7.768935536355518
18,-4.982600306065943,-4.431776909148643,-5.146924860369934,-4.548837896124701,-9.726317771914974,-6.933424167388759,-9.148343188422134,-7.292293438475249,-17.556497417565108,-8.152918199825665,-11.969126541939191,-8.180719698897805,-9.680725852394039,-6.581287872947247,-9.501712481928292,-7.770145042295142
19,-4.982600306065943,-4.431776909148643,-5.146924860369934,-4.548837896124701,-9.726317771914974,-6.933424167388759,-9.148343188422134,-7.292293438475249,-17.414885489184247,-8.099510760821103,-11.543309400920888,-7.901497079438885,-9.680725852394039,-6.581287872947247,-9.501712481928292,-7.770145042295142
20,-4.955765322435853,-4.4763285925916065,-5.152593713460212,-4.597428606805362,-9.631656103353954,-6.968844794688473,-9.043468383271007,-7.355251567143902,-17.273273560803382,-8.046103321816542,-11.117492259902583,-7.6222744599799634,-9.66628548733569,-6.647550709863244,-9.502105730530964,-7.825491549482195
21,-4.955765322435853,-4.4763285925916065,-5.152593713460212,-4.597428606805362,-9.631656103353954,-6.968844794688473,-9.043468383271007,-7.355251567143902,-17.131661632422517,-7.992695882811979,-10.69167511888428,-7.343051840521042,-9.66628548733569,-6.647550709863244,-9.502105730530964,-7.825491549482195
22,-4.943956266098364,-4.424273086820872,-5.158084274753237,-4.548153645593494,-9.686458714097613,-6.928263084669404,-9.125743405501996,-7.317613942073046,-16.990049704041656,-7.939288443807417,-10.265857977865979,-7.063829221062121,-9.681132820139462,-6.619730750250659,-9.506035144302984,-7.799249914772127
23,-4.943956266098364,-4.424273086820872,-5.158084274753237,-4.548153645593494,-9.686458714097613,-6.928263084669404,-9.125743405501996,-7.317613942073046,-16.84843777566079,-7.8858810048028545,-10.265857977865979,-7.063829221062121,-9.681132820139462,-6.619730750250659,-9.506035144302984,-7.799249914772127
24,-4.980311551941017,-4.425326641610309,-5.14323236152643,-4.556224702305438,-9.742647076851366,-6.92877101776487,-9.159725300775676,-7.279184572139528,-16.70682584727993,-7.832473565798294,-10.277360620272454,-7.0613503673988385,-9.645822154976345,-6.620665556169122,-9.477738142311432,-7.7757739227475975
25,-4.980311551941017,-4.425326641610309,-5.14323236152643,-4.556224702305438,-9.742647076851366,-6.92877101776487,-9.159725300775676,-7.279184572139528,-16.565213918899065,-7.779066126793732,-10.277360620272454,-7.0613503673988385,-9.645822154976345,-6.620665556169122,-9.477738142311432,-7.7757739227475975
26,-4.905150030956578,-4.446159408581711,-5.143246129232782,-4.608613778323361,-9.640849647939605,-6.971734250503308,-9.06438811926778,-7.324805266828726,-16.423601990518204,-7.725658687789171,-10.253091069286345,-7.062661065619115,-9.639773558027256,-6.632000416628285,-9.482491688408977,-7.792680083121236
27,-4.905150030956578,-4.446159408581711,-5.143246129232782,-4.608613778323361,-9.640849647939605,-6.971734250503308,-9.06438811926778,-7.324805266828726,-16.28199006213734,-7.672251248784609,-10.253091069286345,-7.062661065619115,-9.639773558027256,-6.632000416628285,-9.482491688408977,-7.792680083121236
28,-4.925395315778164,-4.418833117183661,-5.147269741414042,-4.555255856151781,-9.718244041453664,-6.9449605475622755,-9.144870726020992,-7.299858864211738,-16.140378133756478,-7.618843809780047,-10.28231741557894,-7.05344387879774,-9.661958736744607,-6.6246919955744445,-9.495163202953698,-7.795138133033032
29,-4.925395315778164,-4.418833117183661,-5.147269741414042,-4.555255856151781,-9.718244041453664,-6.9449605475622755,-9.144870726020992,-7.299858864211738,-15.998766205375615,-7.565436370775485,-10.28231741557894,-7.05344387879774,-9.661958736744607,-6.6246919955744445,-9.495163202953698,-7.795138133033032
30,-4.974662099943675,-4.423254886218999,-5.155861478562769,-4.529764823493367,-9.758099505515812,-6.916228152750472,-9.180413447922493,-7.264819094476467,-15.85715427699475,-7.512028931770924,-10.267764186087403,-7.045745989382893,-9.657731398121868,-6.643295310747456,-9.501699424845782,-7.7554169349101585
31,-4.974662099943675,-4.423254886218999,-5.155861478562769,-4.529764823493367,-9.758099505515812,-6.916228152750472,-9.180413447922493,-7.264819094476467,-15.715542348613887,-7.458621492766362,-10.267764186087403,-7.045745989382893,-9.657731398121868,-6.643295310747456,-9.501699424845782,-7.7554169349101585
